gene_name,drug_name,interaction_source_db_name,interaction_score,interaction_type
BCYRN1P2,GSK5182,GuideToPharmacology,1,inhibitor
BDH1,1-CYCLOHEXYL-N-{[1-(4-METHYLPHENYL)-1H-INDOL-3-YL]METHYL}METHANAMINE,GuideToPharmacology,1,inhibitor
ALDH1B1,SARAFOTOXIN S6B,GuideToPharmacology,1,agonist
ESR2,RALOXIFENE HYDROCHLORIDE,GuideToPharmacology,1,inhibitor
GCNT2,UNC0642,GuideToPharmacology,1,inhibitor
OPN1MW,BRD9539,GuideToPharmacology,1,inhibitor
OPN1MW,UNC0642,GuideToPharmacology,1,inhibitor
ANOP1,CPCCOET,GuideToPharmacology,1,modulator
BCL5,BMS-986339,GuideToPharmacology,1,agonist
BLVRA,DIPHOSPHORIC ACID,GuideToPharmacology,1,inhibitor
ARNT,DARIGABAT,GuideToPharmacology,1,modulator
ARNT,TETRAHYDRODEOXYCORTICOSTERONE,GuideToPharmacology,1,modulator
ARR3,RO15-4513,GuideToPharmacology,1,modulator
ARR3,FLUMAZENIL,GuideToPharmacology,1,modulator
BMAL1,[3H]GABAZINE,GuideToPharmacology,1,inhibitor
BMAL1,CLONAZEPAM,GuideToPharmacology,1,modulator
ARRB1,RO15-4513,GuideToPharmacology,1,modulator
ARRB1,&ALPHA;5IA,GuideToPharmacology,1,modulator
ARRB1,MRK016,GuideToPharmacology,1,modulator
ARRB1,BICUCULLINE,GuideToPharmacology,1,inhibitor
ART4,(&PLUSMN;)-CIS-2-CAMP,GuideToPharmacology,1,agonist
ALOX5,CGP 47656,GuideToPharmacology,1,agonist
ALOX12P1,M871,GuideToPharmacology,1,inhibitor
ALOX15,ABBOTT 14C,GuideToPharmacology,1,inhibitor
ALOX15,BIM 28163,GuideToPharmacology,1,inhibitor
ALOX15,LIVER ENRICHED ANTIMICROBIAL PEPTIDE 2,GuideToPharmacology,1,inhibitor
ASPH,TEZAMPANEL ANHYDROUS,GuideToPharmacology,1,inhibitor
ALPP,GLUCAGON-LIKE PEPTIDE 2-(3-33),GuideToPharmacology,1,agonist
ALPL,AVEXITIDE,GuideToPharmacology,1,inhibitor
GRIA3,CYCLOTHIAZIDE,GuideToPharmacology,1,modulator
ASS1,4鈥怋CCA,GuideToPharmacology,1,inhibitor
ASS1P2,ANIRACETAM,GuideToPharmacology,1,modulator
ASS1P2,IDRA-21,GuideToPharmacology,1,modulator
BOK,5-METHOXYPSORALEN,GuideToPharmacology,1,agonist
GRIA3,ATPO,GuideToPharmacology,1,inhibitor
BDM,FLUOROMETHOLONE,GuideToPharmacology,1,agonist
BDM,BETAMETHASONE,GuideToPharmacology,1,agonist
BDM,RU28362,GuideToPharmacology,1,agonist
ASS1P5,[3H]SYM2081,GuideToPharmacology,1,agonist
GNRHR,DORZAGLIATIN,GuideToPharmacology,1,modulator
GRIN2A,AMANTADINE HYDROCHLORIDE,GuideToPharmacology,1,blocker
GRIN2A,"5,7-DICHLOROKYNURENIC ACID",GuideToPharmacology,1,inhibitor
GLRA1,DRONABINOL,GuideToPharmacology,1,modulator
ARVD4,DRONABINOL,GuideToPharmacology,1,modulator
SLC29A1,"COMPOUND 2F [JIANG ET AL., 2018]",GuideToPharmacology,1,inhibitor
SLC29A1,"(7S)-2-(2-AMINOPYRIMIDIN-4-YL)-7-(2-FLUOROETHYL)-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE",GuideToPharmacology,1,inhibitor
ARL3,CS+,GuideToPharmacology,1,blocker
GDF2,MARTINOSTAT,GuideToPharmacology,1,inhibitor
GDF2,SS-208,GuideToPharmacology,1,inhibitor
GDF2,TUBASTATIN A,GuideToPharmacology,1,inhibitor
GAPDHP1,MOCETINOSTAT,GuideToPharmacology,1,inhibitor
GAPDHP1,KA1010,GuideToPharmacology,1,inhibitor
AMELX,METHIMEPIP,GuideToPharmacology,1,agonist
AMELX,H4 ANTAGONIST 48,GuideToPharmacology,1,inhibitor
ADH1C,PSN632408,GuideToPharmacology,1,agonist
ADH1C,OLEOYL-LYSOPHOSPHATIDYLCHOLINE,GuideToPharmacology,1,agonist
ACTN2,LTC4,GuideToPharmacology,1,agonist
ACTN3,O-1602,GuideToPharmacology,1,agonist
ACTN2,ASN06917370,GuideToPharmacology,1,agonist
ACTN3,N-ARACHIDONOYLGLYCINE,GuideToPharmacology,1,agonist
PLIN2,COMPOUND 2 [PMID: 24793972],GuideToPharmacology,1,agonist
ADRA1B,R-SPONDIN-4,GuideToPharmacology,1,agonist
APOF,CTAP,GuideToPharmacology,1,inhibitor
APOF,NALTRIBEN,GuideToPharmacology,1,inhibitor
CD8B,ATOMOXETINE HYDROCHLORIDE,GuideToPharmacology,1,inhibitor
CD8B,DEXTROAMPHETAMINE SULFATE,GuideToPharmacology,1,inhibitor
CD8B,N-DESALKYLQUETIAPINE,GuideToPharmacology,1,inhibitor
CD8B,DULOXETINE HYDROCHLORIDE,GuideToPharmacology,1,inhibitor
DRD5P1,RIPK1 INHIBITOR 22B,GuideToPharmacology,1,inhibitor
ALCAM,UCM-1306,GuideToPharmacology,1,modulator
CD8B,ZOTEPINE,GuideToPharmacology,1,inhibitor
DRD5P1,LAROTRECTINIB,GuideToPharmacology,1,inhibitor
DRG2,TALETRECTINIB,GuideToPharmacology,1,inhibitor
DRG2,GNF-5837,GuideToPharmacology,1,inhibitor
SERPINC1,ATRACURIUM,GuideToPharmacology,1,inhibitor
ATD,ATRACURIUM,GuideToPharmacology,1,inhibitor
ATD,RIVANICLINE,GuideToPharmacology,1,agonist
BIN1,LPA,GuideToPharmacology,1,agonist
ETV3,COMPOUND 2 [PMID: 21627121],GuideToPharmacology,1,inhibitor
CD8B,PHENELZINE,GuideToPharmacology,1,inhibitor
AQP4,[PHE(ME)7]NEUROKININ B,GuideToPharmacology,1,agonist
AQP3,SAREDUTANT,GuideToPharmacology,1,inhibitor
AQP3,RP67580,GuideToPharmacology,1,inhibitor
NMUR2,COMPOUND 6B [PMID: 24999562],GuideToPharmacology,1,agonist
NMUR2,PEG40-NMU,GuideToPharmacology,1,agonist
APBA1,[F/G]N/OFQ-(1-13)-NH2,GuideToPharmacology,1,agonist
ANXA1,COMPOUND 46 [PMID: 25268943],GuideToPharmacology,1,inhibitor
APBA2,EMPA,GuideToPharmacology,1,inhibitor
APBB1,MK-1064,GuideToPharmacology,1,inhibitor
APBA2,SELTOREXANT,GuideToPharmacology,1,inhibitor
APBB1,EMPA,GuideToPharmacology,1,inhibitor
APBB1,ACT-462206,GuideToPharmacology,1,inhibitor
APBB1,SB-408124,GuideToPharmacology,1,inhibitor
ATP1A3,MRS 2219,GuideToPharmacology,1,modulator
BIRC3,MRS2802,GuideToPharmacology,1,agonist
APEX1,AP4A,GuideToPharmacology,1,inhibitor
APEX1,COMPOUND 4 [PMID: 23083103],GuideToPharmacology,1,inhibitor
APEX1,R-138727,GuideToPharmacology,1,inhibitor
APEX1,2MESAMP,GuideToPharmacology,1,inhibitor
APC,AP4A,GuideToPharmacology,1,agonist
AIRE,MRS2957,GuideToPharmacology,1,agonist
APPL1,CYCLIC INSL3 B-CHAIN ANALOGUE 6,GuideToPharmacology,1,inhibitor
APPL1,RELAXIN,GuideToPharmacology,1,agonist
KLK3,&DELTA;R3/I5,GuideToPharmacology,1,agonist
AMT,RP-001,GuideToPharmacology,1,agonist
CD9,PROTRIPTYLINE,GuideToPharmacology,1,inhibitor
FBLN2,BOSUTINIB,GuideToPharmacology,1,inhibitor
EFNB2,SUNVOZERTINIB,GuideToPharmacology,1,inhibitor
GTF2I,IL-37,GuideToPharmacology,1,agonist
SIGMAR1,BLARCAMESINE,GuideToPharmacology,1,agonist
CD3D,EMPAGLIFLOZIN,GuideToPharmacology,1,inhibitor
CD44,SC-435,GuideToPharmacology,1,inhibitor
FDX1,GUSACITINIB,GuideToPharmacology,1,inhibitor
FCER1A,MP-A08,GuideToPharmacology,1,inhibitor
FCAR,SKI II,GuideToPharmacology,1,inhibitor
FCER1A,PF-543,GuideToPharmacology,1,inhibitor
CRYGA,COMPOUND 12E [PMID: 18605714],GuideToPharmacology,1,inhibitor
FDX1,COMPOUND 7 [PMID: 22464456],GuideToPharmacology,1,inhibitor
FCAR,PF-543,GuideToPharmacology,1,inhibitor
MS4A2,PD166285,GuideToPharmacology,1,inhibitor
F7R,COMPOUND 41 [PMID: 31855425],GuideToPharmacology,1,inhibitor
FASLG,SEGLITIDE,GuideToPharmacology,1,agonist
SHROOM2,BIM 23627,GuideToPharmacology,1,inhibitor
SHROOM2,[L-TYR8]CYN 154806,GuideToPharmacology,1,inhibitor
TLE5,"CIS-1,2-CYCLOPROPANEDICARBOXYLIC ACID",GuideToPharmacology,1,agonist
ECM2,COMPOUND 5 [PMID: 17618114],GuideToPharmacology,1,inhibitor
THRB,NH-3,GuideToPharmacology,1,inhibitor
ARHGAP1,CD2+,GuideToPharmacology,1,blocker
APOC4,RAMATROBAN,GuideToPharmacology,1,inhibitor
DNMT3A,SD-208,GuideToPharmacology,1,inhibitor
GTF2IP1,GSK2256294,GuideToPharmacology,1,inhibitor
FRA8C,CAMOSTAT,GuideToPharmacology,1,inhibitor
ATP1B1P1,NICOTINE POLACRILEX,GuideToPharmacology,1,activator
ATP2A3,CLEMIZOLE,GuideToPharmacology,1,blocker
ATP2A2,2-APB,GuideToPharmacology,1,blocker
ATP2A2,GSK1702934A,GuideToPharmacology,1,activator
ATP3,2-APB,GuideToPharmacology,1,blocker
ATP5F1BP1,PIPERINE,GuideToPharmacology,1,activator
TRPV4,HC067047,GuideToPharmacology,1,blocker
TSHR,[125I]TSH (HUMAN),GuideToPharmacology,1,agonist
FGD1,XILIERTINIB,GuideToPharmacology,1,inhibitor
FGF1,BOSUTINIB,GuideToPharmacology,1,inhibitor
HOXA13,COMPOUND 61 [PMID: 36221183],GuideToPharmacology,1,inhibitor
BCL7A,DOXERCALCIFEROL,GuideToPharmacology,1,agonist
BCL7A,SEOCALCITOL,GuideToPharmacology,1,agonist
ARCN2,PG 97-269,GuideToPharmacology,1,inhibitor
AQP9,[VAL4]AVP,GuideToPharmacology,1,agonist
AQP9,LS-192629,GuideToPharmacology,1,inhibitor
AR,D[D-PHE2]AVP,GuideToPharmacology,1,agonist
AR,ARGIPRESTOCIN,GuideToPharmacology,1,agonist
AQP9,[125I]3-N3-PHPA-LVA,GuideToPharmacology,1,inhibitor
AR,D[LEU4]LVP,GuideToPharmacology,1,agonist
ABCC6,D[D-PHE2]AVP,GuideToPharmacology,1,agonist
ABCC6,"D(CH2)5[D-TYR(ET)2,VAL4,TYR-NH29]AVP",GuideToPharmacology,1,inhibitor
ANXA4,"[LEU31,PRO34]NPY",GuideToPharmacology,1,agonist
CRABP1,TFC007,GuideToPharmacology,1,inhibitor
BCL9,MECLIZINE,GuideToPharmacology,1,inhibitor
APBA1,UFP-101,GuideToPharmacology,1,inhibitor
DAPK3,PERINDOPRILAT,GuideToPharmacology,1,inhibitor
GAS1,BUTYRIC ACID,GuideToPharmacology,1,inhibitor
ARF6,CYPPA,GuideToPharmacology,1,activator
EPHB3,ACALABRUTINIB,GuideToPharmacology,1,inhibitor
ANK2,4P-PDOT,GuideToPharmacology,1,inhibitor
DPP6,SORAFENIB,GuideToPharmacology,1,inhibitor
CDK19,SORAFENIB,GuideToPharmacology,1,inhibitor
ARL1,CS+,GuideToPharmacology,1,blocker
EPHB1,PF-956980,GuideToPharmacology,1,inhibitor
ARVD4,ZN2+,GuideToPharmacology,1,modulator
GFPT1,IOX1,GuideToPharmacology,1,inhibitor
APBA2,MK-1064,GuideToPharmacology,1,inhibitor
DAGLA,ADENOSINE TRIPHOSPHATE,GuideToPharmacology,1,activator
MS4A2,"(3Z)-N,N-DIMETHYL-2-OXO-3-(4,5,6,7-TETRAHYDRO-1H-INDOL-2-YLMETHYLIDENE)-2,3-DIHYDRO-1H-INDOLE-5-SULFONAMIDE",GuideToPharmacology,1,inhibitor
BDM,FLUTICASONE,GuideToPharmacology,1,agonist
MAP2K1,TRAMETINIB DIMETHYL SULFOXIDE,GuideToPharmacology,1,inhibitor
A12M1,ZOTEPINE,GuideToPharmacology,1,inhibitor
FMO5,COMPOUND 16 [PMID: 23412139],GuideToPharmacology,1,inhibitor
ABCA1,MRS1191,GuideToPharmacology,1,inhibitor
ABCA2,SCH442416,GuideToPharmacology,1,inhibitor
ATP6V1E1,MIBEFRADIL,GuideToPharmacology,1,blocker
ALDH1A1,S33084,GuideToPharmacology,1,inhibitor
PIK3CB,PI-103,GuideToPharmacology,1,inhibitor
ABCA3,2-HEXYNYL-NECA,GuideToPharmacology,1,agonist
F7R,SAPANISERTIB,GuideToPharmacology,1,inhibitor
F7,BIMIRALISIB,GuideToPharmacology,1,inhibitor
ABCD1,MLS1547,GuideToPharmacology,1,agonist
EIF4G1,FADRACICLIB,GuideToPharmacology,1,inhibitor
FCN2,COMPOUND 25 [PMID: 17935989],GuideToPharmacology,1,inhibitor
CSTF3,M-2698,GuideToPharmacology,1,inhibitor
GSTP1P1,TAPINAROF,GuideToPharmacology,1,agonist
ACAA1,CGP 20712A,GuideToPharmacology,1,inhibitor
ACADSB,ALX40-4C,GuideToPharmacology,1,inhibitor
NATP,5-HYDROXYTRYPTAMINE,GuideToPharmacology,1,agonist
FRA17A,PRALIDOXIME CATION,GuideToPharmacology,1,inhibitor
EGR4,ASNUCICLIB,GuideToPharmacology,1,inhibitor
GALR2,GALANIN(1-10),GuideToPharmacology,1,agonist
ASIP,VU0810464,GuideToPharmacology,1,activator
AMPD2,5-OXO-C20:3,GuideToPharmacology,1,agonist
A12M1,LY344864,GuideToPharmacology,1,agonist
APBA1,SCH221510,GuideToPharmacology,1,agonist
GPC4,COMPOUND 35 [PMID: 22902653],GuideToPharmacology,1,inhibitor
DRD5,COMPOUND 8I [PMID: 22765894],GuideToPharmacology,1,inhibitor
ADD3,PSB-1584,GuideToPharmacology,1,agonist
ATP2B2,GSK2833503A,GuideToPharmacology,1,blocker
ERAP2,COMPOUND 17 [PMID: 23916253],GuideToPharmacology,1,inhibitor
PIK3CB,WORTMANNIN,GuideToPharmacology,1,inhibitor
AXL,COMPOUND 8I [PMID: 22765894],GuideToPharmacology,1,inhibitor
ERF,URMC-099,GuideToPharmacology,1,inhibitor
ALDH1A3,IRL 2500,GuideToPharmacology,1,inhibitor
BAD,APETX-1,GuideToPharmacology,1,inhibitor
BCL2,SR9009,GuideToPharmacology,1,agonist
ALOX12P1,GALNON,GuideToPharmacology,1,agonist
DLX6,E. COLI HEAT-STABLE ENTEROTOXIN (STA),GuideToPharmacology,1,agonist
AQP1,PRL-2915,GuideToPharmacology,1,inhibitor
ACSL1,NVP-TAE 226,GuideToPharmacology,1,inhibitor
CSTP1,(2S)-1-(1H-INDOL-3-YL)-3-{[5-(3-METHYL-1H-INDAZOL-5-YL)PYRIDIN-3-YL]OXY}PROPAN-2-AMINE,GuideToPharmacology,1,inhibitor
FASLG,OCTREOTIDE ACETATE,GuideToPharmacology,1,agonist
H2AX,SELINEXOR,GuideToPharmacology,1,inhibitor
ATP2B1,GALANGIN,GuideToPharmacology,1,blocker
A12M1,EMDT,GuideToPharmacology,1,agonist
APOF,PL017,GuideToPharmacology,1,agonist
AADAC,ACETYLCHOLINE,GuideToPharmacology,1,agonist
APEH,NF157,GuideToPharmacology,1,inhibitor
TRPM8,CANNABIDIOL,GuideToPharmacology,1,blocker
ALDH9A1,RVD1-ME,GuideToPharmacology,1,agonist
POLR3D,AZITHROMYCIN,GuideToPharmacology,1,agonist
FCGR1A,URMC-099,GuideToPharmacology,1,inhibitor
AOAH,2-HYDROXYOCTANOIC ACID,GuideToPharmacology,1,agonist
CA9,BIRICODAR,GuideToPharmacology,1,inhibitor
DLX4,COMPOUND C10 [PMID: 24297249],GuideToPharmacology,1,inhibitor
ABCA2,BAY 60-6583,GuideToPharmacology,1,agonist
NR3C2,HYDROCORTISONE BUTYRATE,GuideToPharmacology,1,agonist
CTBS,Y27632,GuideToPharmacology,1,inhibitor
MPPED2,ADENOPHOSTIN A,GuideToPharmacology,1,activator
A12M1,GR 127935,GuideToPharmacology,1,agonist
DPYSL2,COMPOUND 8I [PMID: 22765894],GuideToPharmacology,1,inhibitor
BAD,CISAPRIDE,GuideToPharmacology,1,blocker
UTS2R,[125I]U-II (HUMAN),GuideToPharmacology,1,agonist
A1BG,ROBALZOTAN,GuideToPharmacology,1,inhibitor
EEF1D,XMD-12,GuideToPharmacology,1,inhibitor
ACTA1,MLN-3897,GuideToPharmacology,1,inhibitor
ALDH7A1P4,QUINIDINE,GuideToPharmacology,1,blocker
SERPINA3,SPIPERONE,GuideToPharmacology,1,inhibitor
GATM,OFATUMUMAB,GuideToPharmacology,1,antibody
A2MP1,SB 649915,GuideToPharmacology,1,inhibitor
GALNT3,GSK-264220A,GuideToPharmacology,1,inhibitor
SHROOM2,VAPREOTIDE,GuideToPharmacology,1,agonist
A12M2,RIZATRIPTAN BENZOATE,GuideToPharmacology,1,agonist
BTC,CD2+,GuideToPharmacology,1,blocker
ATP6V0A1,6-PRENYLNARINGENIN,GuideToPharmacology,1,blocker
ATF4P1,[3H]METHYLLYCACONITINE,GuideToPharmacology,1,inhibitor
SIGMAR1,EST64454,GuideToPharmacology,1,inhibitor
DXO,PF-670462,GuideToPharmacology,1,inhibitor
EN1,EGFR/ERBB-2 INHIBITOR,GuideToPharmacology,1,inhibitor
ARNT,ALPRAZOLAM,GuideToPharmacology,1,modulator
EEF1B2,EXARAFENIB,GuideToPharmacology,1,inhibitor
ERBB4,POZIOTINIB,GuideToPharmacology,1,inhibitor
APEX1,ADP,GuideToPharmacology,1,agonist
EMD,AZ191,GuideToPharmacology,1,inhibitor
AMELX,CIPROXIFAN,GuideToPharmacology,1,inhibitor
DPP6,AC710,GuideToPharmacology,1,inhibitor
ACKR4,CCL25,GuideToPharmacology,1,agonist
A12M3,KETANSERIN,GuideToPharmacology,1,inhibitor
GALT,GR148672X,GuideToPharmacology,1,inhibitor
DPT,COMPOUND 7K [PMID: 23521020],GuideToPharmacology,1,inhibitor
GABRA1,ZOLPIDEM TARTRATE,GuideToPharmacology,1,modulator
PDE5A,IBUDILAST,GuideToPharmacology,1,inhibitor
TRPV4,4&ALPHA;-PDD,GuideToPharmacology,1,activator
EPHX2,COMPOUND 30 [PMID: 17280833],GuideToPharmacology,1,inhibitor
ABCA3,MRE 3008F20,GuideToPharmacology,1,inhibitor
ACVR1,ADROPIN,GuideToPharmacology,1,agonist
NMUR1,NEUROMEDIN U-25,GuideToPharmacology,1,agonist
FRA5D,CAMOSTAT,GuideToPharmacology,1,inhibitor
ACADM,OLMESARTAN MEDOXOMIL,GuideToPharmacology,1,inhibitor
CD14,CI-966,GuideToPharmacology,1,inhibitor
GP1BA,CCG-63802,GuideToPharmacology,1,inhibitor
EFNA3,COMPOUND 36 [PMID: 24000170],GuideToPharmacology,1,inhibitor
GGCX,IOX1,GuideToPharmacology,1,inhibitor
ABCA3,AB-MECA,GuideToPharmacology,1,agonist
BCHEL3,BMS493,GuideToPharmacology,1,inhibitor
FRA1A,FXIA INHIBITOR 3F,GuideToPharmacology,1,inhibitor
FIM1,AZENOSERTIB,GuideToPharmacology,1,inhibitor
CTPS1,CORTISTATIN A,GuideToPharmacology,1,inhibitor
AOC1,RACEPINEPHRINE,GuideToPharmacology,1,agonist
DBP,APRATASTAT,GuideToPharmacology,1,inhibitor
GALR2,GALANIN(2-29) (PIG),GuideToPharmacology,1,agonist
ANXA13,MK 0354,GuideToPharmacology,1,agonist
DOCK3,TGF&BETA;3,GuideToPharmacology,1,agonist
A12M2,QUETIAPINE FUMARATE,GuideToPharmacology,1,agonist
ADCY2,COMPOUND 7A [PMID: 24884590],GuideToPharmacology,1,agonist
GTF2IP1,BI-1935,GuideToPharmacology,1,inhibitor
AAMP,OXOTREMORINE,GuideToPharmacology,1,agonist
AAMP,PILOCARPINE HYDROCHLORIDE,GuideToPharmacology,1,agonist
AAVS1,HEXOCYCLIUM,GuideToPharmacology,1,inhibitor
APOB,BUTAPROST (FREE ACID FORM),GuideToPharmacology,1,agonist
ANCR,[125I]NDP-MSH,GuideToPharmacology,1,agonist
HTR2C,SB 206553,GuideToPharmacology,1,inhibitor
NAT2,VORTIOXETINE HYDROBROMIDE,GuideToPharmacology,1,inhibitor
EEF1G,BARASERTIB-HQPA,GuideToPharmacology,1,inhibitor
ABCD1,R-VK4-40,GuideToPharmacology,1,inhibitor
ATP5F1E,ISOFLURANE,GuideToPharmacology,1,activator
ASGR2,CS+,GuideToPharmacology,1,blocker
AARS1,TRIPITRAMINE,GuideToPharmacology,1,inhibitor
PLD1,FIPI,GuideToPharmacology,1,inhibitor
PKD2L1,HCL,GuideToPharmacology,1,activator
GMPR,MEZAGITAMAB,GuideToPharmacology,1,antibody
APOC1P1,ENPROSTIL,GuideToPharmacology,1,agonist
CARS1,DIGITOXIN,GuideToPharmacology,1,inhibitor
ANOP1,COMPOUND 27 [PMID: 20346665],GuideToPharmacology,1,modulator
GABRA1,[3H]GABAZINE,GuideToPharmacology,1,inhibitor
EPHB3,MIVAVOTINIB,GuideToPharmacology,1,inhibitor
ANGPT2,AFAMELANOTIDE,GuideToPharmacology,1,agonist
TNFRSF13C,IANALUMAB,GuideToPharmacology,1,antibody
GABRR3,PIPERIDINE-4-SULPHONIC ACID,GuideToPharmacology,1,inhibitor
BAK1P2,DESMOSTEROL,GuideToPharmacology,1,agonist
BST2,JNJ-67869386,GuideToPharmacology,1,blocker
STX2,SR7826,GuideToPharmacology,1,inhibitor
F5,PI-103,GuideToPharmacology,1,inhibitor
APOC2,ENPROSTIL,GuideToPharmacology,1,agonist
ACP5,AXT914,GuideToPharmacology,1,modulator
CD47,MAGROLIMAB,GuideToPharmacology,1,antibody
DXO,JAK3 INHIBITOR II,GuideToPharmacology,1,inhibitor
DR1,LY2874455,GuideToPharmacology,1,inhibitor
GABRA1,[18F]FLUOROETHYLFLUMAZENIL,GuideToPharmacology,1,modulator
GART,CUDC-101,GuideToPharmacology,1,inhibitor
APOC3,EPOPROSTENOL,GuideToPharmacology,1,agonist
ACADSB,ML221,GuideToPharmacology,1,inhibitor
PRMT5,GSK591,GuideToPharmacology,1,inhibitor
CTNNB1,NEFLAMAPIMOD,GuideToPharmacology,1,inhibitor
ABCA2,VIPADENANT,GuideToPharmacology,1,inhibitor
DRD4,COMPOUND 27 [PMID: 21123062],GuideToPharmacology,1,inhibitor
GMFB,TAFASITAMAB,GuideToPharmacology,1,antibody
ACADSB,CMF-019,GuideToPharmacology,1,agonist
GOLGA1,DNA-PK INHIBITOR V,GuideToPharmacology,1,inhibitor
TYK2,DELGOCITINIB,GuideToPharmacology,1,inhibitor
ACTL5,EXAMPLE 494 [WO2014028479] PARENT MOLECULE,GuideToPharmacology,1,agonist
AIRE,MRS4162-BODIPY CONJUGATE,GuideToPharmacology,1,agonist
COL10A1,YM976,GuideToPharmacology,1,inhibitor
CYP11B1,COMPOUND 35 [PMID: 24157366],GuideToPharmacology,1,inhibitor
CTPS1,Y27632,GuideToPharmacology,1,inhibitor
AMD1,ST-1006,GuideToPharmacology,1,agonist
ABCC6,"D(CH2)5[TYR(ME)2,THR4]OVT",GuideToPharmacology,1,inhibitor
CSTF3,A-674563,GuideToPharmacology,1,inhibitor
ATF6B,PD-146176,GuideToPharmacology,1,inhibitor
CTSO,BX-912,GuideToPharmacology,1,inhibitor
A1BG,NLX-101,GuideToPharmacology,1,agonist
A1BG,EMDT,GuideToPharmacology,1,agonist
A1BG,BMY-14802,GuideToPharmacology,1,agonist
A1BG,P-MPPI,GuideToPharmacology,1,inhibitor
A1BG,(S)-FLUROCARAZOLOL,GuideToPharmacology,1,inhibitor
A1BG,SB 649915,GuideToPharmacology,1,inhibitor
A2M,CGS-12066,GuideToPharmacology,1,agonist
A2MP1,CGS-12066,GuideToPharmacology,1,agonist
A2MP1,AVITRIPTAN,GuideToPharmacology,1,agonist
A2MP1,SB 216641,GuideToPharmacology,1,agonist
A2MP1,METERGOLINE,GuideToPharmacology,1,inhibitor
A2MP1,S33084,GuideToPharmacology,1,inhibitor
A12M1,DOI,GuideToPharmacology,1,agonist
A12M3,SARPOGRELATE,GuideToPharmacology,1,inhibitor
A12M3,S33084,GuideToPharmacology,1,inhibitor
A12M3,SPIPERONE,GuideToPharmacology,1,inhibitor
A12M3,PERPHENAZINE,GuideToPharmacology,1,inhibitor
A12M3,SDZ SER-082,GuideToPharmacology,1,inhibitor
A12M4,BROLAMFETAMINE,GuideToPharmacology,1,agonist
A12M4,SB 206553,GuideToPharmacology,1,inhibitor
A12M4,SPIRAMIDE,GuideToPharmacology,1,inhibitor
A12M4,METHYSERGIDE,GuideToPharmacology,1,agonist
HTR2C,LY344864,GuideToPharmacology,1,agonist
HTR2C,BROLAMFETAMINE,GuideToPharmacology,1,agonist
A12M4,[3H]MESULERGINE,GuideToPharmacology,1,inhibitor
HTR2C,RO 60-0175,GuideToPharmacology,1,agonist
HTR2C,RU 24969,GuideToPharmacology,1,agonist
HTR2C,VER-3323,GuideToPharmacology,1,agonist
HTR2C,DULOXETINE HYDROCHLORIDE,GuideToPharmacology,1,inhibitor
HTR2C,SB 215505,GuideToPharmacology,1,inhibitor
NAT1,MOSAPRIDE,GuideToPharmacology,1,agonist
NATP,SB 271046,GuideToPharmacology,1,inhibitor
NATP,LOXAPINE,GuideToPharmacology,1,inhibitor
FRA17A,GALANTAMINE,GuideToPharmacology,1,inhibitor
FRA17A,DONEPEZIL,GuideToPharmacology,1,inhibitor
ABL1,PP-121,GuideToPharmacology,1,inhibitor
FRA17A,"COMPOUND 2F [JIANG ET AL., 2018]",GuideToPharmacology,1,inhibitor
DEFB4A,INCB3619,GuideToPharmacology,1,inhibitor
ABCB7,SPIPERONE,GuideToPharmacology,1,inhibitor
ABCB7,NORTRIPTYLINE,GuideToPharmacology,1,inhibitor
ABCB7,(+)-CYCLAZOSIN,GuideToPharmacology,1,inhibitor
ABCB7,PIRIBEDIL,GuideToPharmacology,1,inhibitor
ABAT,2-HEXYNYL-NECA,GuideToPharmacology,1,agonist
ABAT,"(R,S)-PHPNECA",GuideToPharmacology,1,agonist
ABCA1,BAY 60-6583,GuideToPharmacology,1,agonist
ABCA1,(R)-PIA,GuideToPharmacology,1,agonist
ABCA1,KF26777,GuideToPharmacology,1,inhibitor
ABCA1,XANTHINE AMINE CONGENER,GuideToPharmacology,1,inhibitor
ABCA1,ST-1535,GuideToPharmacology,1,inhibitor
ABCA1,MRS1523,GuideToPharmacology,1,inhibitor
ABCA3,2-PHENYLETHYLYL-ADENOSINE DERIVATIVE,GuideToPharmacology,1,agonist
ABCA2,KF26777,GuideToPharmacology,1,inhibitor
ABCA2,MRS1754,GuideToPharmacology,1,inhibitor
ABCA2,ST-1535,GuideToPharmacology,1,inhibitor
ABCA2,PSB603,GuideToPharmacology,1,inhibitor
ABCA2,XANTHINE AMINE CONGENER,GuideToPharmacology,1,inhibitor
ABCA3,CGS 21680,GuideToPharmacology,1,agonist
ACADM,ANGIOTENSIN A,GuideToPharmacology,1,agonist
EEF1D,MLN-8054,GuideToPharmacology,1,inhibitor
EEF1D,GSK2334470,GuideToPharmacology,1,inhibitor
EEF1G,ZM447439,GuideToPharmacology,1,inhibitor
EEF1G,MK-5108,GuideToPharmacology,1,inhibitor
GRIK5,BIO-32546,GuideToPharmacology,1,inhibitor
AXL,BEMCENTINIB,GuideToPharmacology,1,inhibitor
AXL,RIPK1 INHIBITOR 22B,GuideToPharmacology,1,inhibitor
